,cross_correlation,max_amplitude_difference,p_wave_onset_difference
399,0.528673700262124,0.5029143769753668,1
400,0.9854946363062135,0.5417897190306188,11
401,0.6276353540478331,0.3884194969122529,218
402,0.9912838325462067,0.6089696166213712,344
403,0.01238159743451907,0.20766597201367507,709
404,0.9757644364474553,0.6173865431771474,438
405,0.981924991001472,0.581161464214004,3
406,0.5496946528229314,0.3560899160202037,175
407,0.7744832367305448,0.6142080432731923,352
408,0.03689548770676083,0.1534661736819065,261
409,0.949990492355092,0.5090244171487781,11
410,0.8234641909551449,0.5667569764030636,14
411,0.7706537088486989,0.5538792003221543,94
412,0.9709994985549337,0.6077865869040833,441
413,0.2981452170102708,0.1344839251584815,11
414,0.985890743023299,0.5969733880604084,9
415,0.9932820127813736,0.5798781862912376,207
416,-0.0033406487652858736,0.21309636253872097,943
417,0.9581634608559285,0.6138912010028088,14
418,0.9492302033171518,0.5941463360095907,6
419,0.9578746135417769,0.5422971052529776,20
420,0.9564228864759254,0.6039364006766825,26
421,0.7882825482732752,0.5144245469436367,162
422,0.8948326880578998,0.5423634641780816,244
423,0.8106888149766813,0.6041619614311677,48
424,0.42406640588549016,0.32251532395849125,502
425,0.8816232718420055,0.5580009532354394,59
426,0.9966185792438824,0.6006347487156224,3
427,0.7927958030861186,0.34880361942372745,247
428,0.9810321615162725,0.5795782811247788,115
429,0.7602852763185065,0.3654248895516775,184
430,0.785792228219629,0.38018547721920404,143
431,0.80936971623785,0.47788298647770394,459
432,0.5480696090031464,0.5646926427883333,131
433,0.9945061783588759,0.5901028671341922,674
434,0.5438848301575494,0.39757855974141865,3
435,0.556374780896793,0.9458212444333233,3
436,0.8633486298065196,0.6637842031965473,254
437,0.987853566770593,0.614509801546653,451
438,0.8514657974923324,0.39143400551742563,3
439,0.951312039079248,0.5636429063706136,345
440,0.7410954015132828,0.8061991847868711,64
441,0.86430836971071,0.7738195128883031,154
442,0.6554733419550857,0.6860867113368722,289
443,0.7481329813837059,0.5144595320256212,110
444,0.5665092738074695,0.21594315246083853,24
445,0.829688607393813,0.6054638221942066,6
446,0.45948968896885106,0.33854687608580547,2
447,0.6331263939566657,0.733268233558864,88
448,0.7027987974528984,0.4359104775766239,251
449,0.9153776395237664,0.6151007635357568,991
450,0.9207787271854427,0.529336083726659,104
451,0.9696524175631537,0.597816886053165,3
452,0.008271212770702838,0.3469891571571225,573
453,0.9944211695775541,0.5897600527943435,2
454,0.3212635141627774,1.8745787441633193,601
455,0.0028363493185908357,0.4640136321076118,162
456,0.9977245614888642,0.6073796539842383,15
457,0.9414421825154775,0.5145698627488777,10
458,0.9811169544585547,0.6212401829342941,691
459,0.5397401307249041,0.594361799582815,673
460,0.9813695957911519,0.5907250851269926,2
461,0.9915590883065433,0.5310993641350261,2
462,0.9225685944955153,0.6078988652235348,427
463,0.9971058637799644,0.5928211867707622,3
464,0.9977452003278642,0.5883051528781098,500
465,0.9374299572413343,0.567811913891347,3
466,0.9403644557469044,0.543562167705962,181
467,0.940196675649674,0.621734496726616,3
468,0.8971314732040645,0.6401286591018339,221
469,0.8535929016177499,0.6224561812643795,7
470,0.9748904084819969,0.6194584007124491,10
471,0.2672084189866477,0.6344880354894742,4
472,0.8068666345458481,0.5266711343872253,29
473,0.9747128353382468,0.6291790083969945,3
474,0.9147173075270839,0.5420872804558116,4
475,0.9754779163165967,0.6110213421207282,5
476,0.8800399857772025,0.5254576435621259,5
477,0.9615411594913094,0.6244194504261289,117
478,0.9348023372516142,0.5793550262295907,692
479,0.4579988547132063,0.26899381434333824,242
480,0.31412948343666786,0.6287362700140363,373
481,0.9930698399087364,0.613593204280064,3
482,0.9067065878673306,0.5616817187696336,19
483,0.7948942609397049,0.7350518444897858,134
484,0.5590965064055515,0.5644791083062208,4
485,0.8227822616217915,0.5042425225262954,228
486,0.9636773607562306,0.5865748485639973,14
487,0.9522571831949318,0.6147002591895819,4
488,0.9820789176034118,0.5948792018588548,353
